Effective date ,S&P GSCI Energy & Metals,Rate of rise or fall,Ln(B),Ln(今日)-Ln(昨日),5日标准差,5日年化标准差,,,
2019/11/14,309.72,-0.267%,5.735668664,-0.002676255,0.003979323,0.063169798,,,
2019/11/15,313.55,1.237%,5.747958837,0.012290173,0.007736909,0.12281963,,,
2019/11/18,309.23,-1.378%,5.734085337,-0.0138735,0.009512688,0.151009241,,,
2019/11/19,303.29,-1.921%,5.714689443,-0.019395893,0.012730495,0.202090348,,,
2019/11/20,309.27,1.972%,5.734214682,0.019525238,0.016618578,0.263811748,,,
2019/11/21,314.76,1.775%,5.751810444,0.017595762,0.018428629,0.292545409,,,
2019/11/22,312.88,-0.597%,5.74581973,-0.005990713,0.017989538,0.285575066,,,
2019/11/25,312.98,0.032%,5.746139291,0.00031956,0.016385799,0.260116495,,,
2019/11/26,315.27,0.732%,5.753429415,0.007290124,0.010952458,0.173864884,,,
2019/11/27,313.91,-0.431%,5.749106321,-0.004323094,0.009657697,0.153311191,,,
2019/11/29,302.13,-3.753%,5.710857388,-0.038248932,0.017573959,0.278977944,,,
2019/12/2,304.38,0.745%,5.718276921,0.007419532,0.018962108,0.301014134,,,
2019/12/3,304.32,-0.020%,5.718079779,-0.000197141,0.018923774,0.300405606,,,
2019/12/4,312.26,2.609%,5.743836174,0.025756395,0.023354572,0.370742335,,,
2019/12/5,313.25,0.317%,5.747001594,0.00316542,0.023401896,0.37149358,,,
2019/12/6,315.9,0.846%,5.755425708,0.008424114,0.010027447,0.159180783,,,
2019/12/9,314.81,-0.345%,5.751969282,-0.003456426,0.011503566,0.182613453,,,
2019/12/10,315.74,0.295%,5.75491909,0.002949808,0.011108541,0.176342621,,,
2019/12/11,313.23,-0.795%,5.746937745,-0.007981345,0.00639163,0.101463983,,,
2019/12/12,315.42,0.699%,5.753905084,0.006967339,0.006970079,0.11064657,,,
2019/12/13,319.01,1.138%,5.76522245,0.011317366,0.007774662,0.123418932,,,
2019/12/16,320.62,0.505%,5.770256621,0.005034171,0.007202211,0.114331549,,,
2019/12/17,323.28,0.830%,5.778518821,0.0082622,0.007458985,0.118407714,,,
2019/12/18,322.98,-0.093%,5.777590402,-0.000928419,0.004560107,0.072389452,,,
2019/12/19,324.99,0.622%,5.783794413,0.006204011,0.004537811,0.072035517,,,
2019/12/20,323.25,-0.535%,5.778426018,-0.005368395,0.005632747,0.089417087,,,
2019/12/23,323.22,-0.009%,5.778333206,-9.28117E-05,0.005554226,0.088170598,,,
2019/12/24,325.92,0.835%,5.786651952,0.008318747,0.005571175,0.088439663,,,
2019/12/26,329,0.945%,5.796057751,0.009405798,0.006260591,0.099383808,,,
2019/12/27,329.07,0.021%,5.796270494,0.000212743,0.00623325,0.09894977,,,
2019/12/30,328.21,-0.261%,5.793653647,-0.002616847,0.005435904,0.086292299,,,
2019/12/31,325.02,-0.972%,5.783886719,-0.009766929,0.007965368,0.12644629,,,
2020/1/2,325.6,0.178%,5.785669634,0.001782915,0.006959542,0.110479298,,,
2020/1/3,333.2,2.334%,5.80874291,0.023073276,0.012305062,0.19533681,,,
2020/1/6,333.94,0.222%,5.810961336,0.002218426,0.012242885,0.194349766,,,
2020/1/7,331.88,-0.617%,5.804773458,-0.006187878,0.012741948,0.202272156,,,
2020/1/8,320.64,-3.387%,5.770318998,-0.034454459,0.020790979,0.330046564,,,
2020/1/9,319.78,-0.268%,5.767633259,-0.002685739,0.020644903,0.327727679,,,
2020/1/10,318.42,-0.425%,5.763371266,-0.004261993,0.014525681,0.23058803,,,
2020/1/13,314.69,-1.171%,5.751588027,-0.011783239,0.013082279,0.207674748,,,
2020/1/14,315.34,0.207%,5.753651422,0.002063395,0.014429981,0.229068839,,,
2020/1/15,313.33,-0.637%,5.747256948,-0.006394474,0.00507439,0.080553452,,,
2020/1/16,315.15,0.581%,5.753048716,0.005791768,0.006949082,0.110313263,,,
2020/1/17,314.86,-0.092%,5.752128096,-0.00092062,0.006948056,0.110296974,,,
2020/1/21,313.25,-0.511%,5.747001594,-0.005126502,0.005040162,0.080010099,,,
2020/1/22,306.76,-2.072%,5.726065683,-0.020935911,0.009844798,0.156281324,,,
2020/1/23,302.17,-1.496%,5.710989773,-0.01507591,0.010761122,0.170827511,,,
2020/1/24,296.1,-2.009%,5.690697235,-0.020292538,0.009041151,0.143523823,,,
2020/1/27,289.92,-2.087%,5.669605023,-0.021092212,0.006828862,0.10840483,,,
2020/1/28,291.56,0.566%,5.675245817,0.005640794,0.011448845,0.181744774,,,
2020/1/29,290.89,-0.230%,5.672945189,-0.002300628,0.011797305,0.187276413,,,
2020/1/30,285.19,-1.960%,5.653155625,-0.019789564,0.012414196,0.197069253,,,
2020/1/31,282.88,-0.810%,5.645022779,-0.008132845,0.011429476,0.181437308,,,
2020/2/3,275.34,-2.665%,5.618006698,-0.027016082,0.013155538,0.208837689,,,
2020/2/4,274.13,-0.439%,5.613602446,-0.004404251,0.010634237,0.168813281,,,
2020/2/5,280.14,2.192%,5.635289478,0.021687032,0.018666634,0.296323635,,,
2020/2/6,280.77,0.225%,5.637535829,0.002246351,0.017620919,0.279723414,,,
2020/2/7,279.07,-0.605%,5.631462646,-0.006073182,0.017498197,0.277775272,,,
2020/2/10,275.39,-1.319%,5.618188275,-0.013274372,0.013302789,0.211175225,,,
2020/2/11,278.17,1.009%,5.628232438,0.010044163,0.013661477,0.216869222,,,
2020/2/12,284.87,2.409%,5.652032936,0.023800498,0.014399816,0.228589995,,,
2020/2/13,286.85,0.695%,5.658959431,0.006926495,0.014462223,0.229580676,,,
2020/2/14,288.94,0.729%,5.666219054,0.007259623,0.013253629,0.210394842,,,
2020/2/18,289.61,0.232%,5.66853519,0.002316136,0.008161334,0.129557161,,,
2020/2/19,294.52,1.695%,5.685346913,0.016811722,0.008699541,0.138100925,,,
2020/2/20,294.98,0.156%,5.686907557,0.001560645,0.006079982,0.09651672,,,
2020/2/21,292.65,-0.790%,5.678977356,-0.007930202,0.009026085,0.143284663,,,
2020/2/24,283.99,-2.959%,5.648939026,-0.030038329,0.017290919,0.274484835,,,
2020/2/25,277.98,-2.116%,5.627549169,-0.021389858,0.018519005,0.293980089,,,
2020/2/26,271.71,-2.256%,5.604735321,-0.022813848,0.012708037,0.201733841,,,
2020/2/27,265.23,-2.385%,5.580597374,-0.024137947,0.008146417,0.129320364,,,
2020/2/28,256.62,-3.246%,5.547596391,-0.033000983,0.004995315,0.079298161,,,
2020/3/2,265.69,3.534%,5.582330216,0.034733824,0.027243324,0.43247436,,,
2020/3/3,267.29,0.602%,5.588334211,0.006003996,0.027960244,0.443855108,,,
2020/3/4,266.31,-0.367%,5.584661044,-0.003673168,0.026679059,0.423516926,,,
2020/3/5,262.47,-1.442%,5.57013679,-0.014524254,0.025169986,0.399561135,,,
2020/3/6,243.86,-7.090%,5.49659429,-0.0735425,0.03985972,0.632753433,,,
2020/3/9,206.28,-15.410%,5.329234469,-0.167359821,0.072226746,1.146564055,,,
2020/3/10,218.1,5.730%,5.384953673,0.055719204,0.084371435,1.339355006,,,
2020/3/11,213.71,-2.013%,5.364619956,-0.020333717,0.082860178,1.315364551,,,
2020/3/12,203.58,-4.740%,5.316059048,-0.048560908,0.081214162,1.289234859,,,
2020/3/13,203.13,-0.221%,5.313846168,-0.00221288,0.082478911,1.309312116,,,
2020/3/16,187.22,-7.832%,5.232284396,-0.081561772,0.051608158,0.819254103,,,
2020/3/17,181.64,-2.980%,5.202026706,-0.03025769,0.030215534,0.479656739,,,
2020/3/18,160.33,-11.732%,5.077234191,-0.124792515,0.047397166,0.752406683,,,
2020/3/19,176.08,9.823%,5.170938437,0.093704246,0.083238222,1.321365812,,,
2020/3/20,167.56,-4.839%,5.121341496,-0.049596941,0.082112354,1.303493212,,,
2020/3/23,167.49,-0.042%,5.120923648,-0.000417848,0.079449628,1.261223737,,,
2020/3/24,172.64,3.075%,5.151208502,0.030284854,0.082483882,1.309391031,,,
2020/3/25,174.89,1.303%,5.164157205,0.012948703,0.05199576,0.825407096,,,
2020/3/26,169.37,-3.156%,5.132085671,-0.032071534,0.032678541,0.518755761,,,
2020/3/27,166.67,-1.594%,5.11601581,-0.016069861,0.024321631,0.386093929,,,
2020/3/30,160.93,-3.444%,5.080969488,-0.035046322,0.028638447,0.454621259,,,
2020/3/31,161.3,0.230%,5.083265985,0.002296497,0.021004607,0.333437804,,,
2020/4/1,156.03,-3.267%,5.050048296,-0.033217689,0.015965498,0.253444429,,,
2020/4/2,174.05,11.549%,5.159342614,0.109294318,0.059982984,0.952200354,,,
2020/4/3,186.31,7.044%,5.227411953,0.068069339,0.064097184,1.017511253,,,
2020/4/6,182.12,-2.249%,5.20466581,-0.022746143,0.061531704,0.976785522,,,
2020/4/7,179.67,-1.345%,5.191121835,-0.013543976,0.063356821,1.005758352,,,
2020/4/8,185.51,3.250%,5.223108789,0.031986954,0.055481275,0.880737935,,,
2020/4/9,184.74,-0.415%,5.218949431,-0.004159358,0.037630214,0.597361133,,,
2020/4/13,189.71,2.690%,5.24549659,0.026547159,0.024395863,0.387272325,,,
2020/4/14,188.23,-0.780%,5.237664619,-0.007831971,0.021048824,0.334139717,,,
2020/4/15,181.13,-3.772%,5.199215006,-0.038449614,0.028599956,0.45401022,,,
2020/4/16,181.18,0.028%,5.199491012,0.000276007,0.02318556,0.368059357,,,
2020/4/17,180.67,-0.281%,5.196672163,-0.002818849,0.02320146,0.36831176,,,
2020/4/20,168.97,-6.476%,5.129721184,-0.066950978,0.028936911,0.45935922,,,
2020/4/21,139.58,-17.394%,4.938637914,-0.191083271,0.078419147,1.24486537,,,
2020/4/22,147.45,5.638%,4.993489135,0.054851222,0.09426996,1.496489228,,,
2020/4/23,153.46,4.076%,5.033439947,0.039950811,0.100116593,1.589301635,,,
2020/4/24,152.71,-0.489%,5.028540698,-0.004899249,0.099962916,1.5868621,,,
2020/4/27,142.26,-6.843%,4.957656369,-0.070884329,0.100305621,1.592302377,,,
2020/4/28,151.24,6.312%,5.018867979,0.06121161,0.05502909,0.873559724,,,
2020/4/29,157.13,3.894%,5.057073488,0.038205509,0.052541855,0.834076092,,,
2020/4/30,166.19,5.766%,5.113131712,0.056058224,0.055062423,0.874088869,,,
2020/5/1,165.18,-0.608%,5.107035788,-0.006095924,0.055178119,0.875925477,,,
2020/5/4,167.83,1.604%,5.122951562,0.015915774,0.028173651,0.447242852,,,
2020/5/5,182.68,8.848%,5.207735988,0.084784426,0.035166857,0.558256555,,,
2020/5/6,177.23,-2.983%,5.177448324,-0.030287664,0.046477731,0.737811105,,,
2020/5/7,178.57,0.756%,5.184980681,0.007532357,0.043071148,0.683733278,,,
2020/5/8,184.83,3.506%,5.219436484,0.034455802,0.042060102,0.667683425,,,
2020/5/11,181.74,-1.672%,5.202577094,-0.016859389,0.045732576,0.725982144,,,
2020/5/12,183.45,0.941%,5.211942151,0.009365057,0.025147993,0.399212018,,,
2020/5/13,181.01,-1.330%,5.198552278,-0.013389872,0.020652453,0.327847535,,,
2020/5/14,188.18,3.961%,5.237398952,0.038846673,0.025970961,0.412276229,,,
2020/5/15,193.24,2.689%,5.26393294,0.026533988,0.024332908,0.386272936,,,
2020/5/18,203.81,5.470%,5.317188187,0.053255248,0.02592822,0.411597733,,,
2020/5/19,203.98,0.083%,5.31802195,0.000833763,0.027288446,0.433190643,,,
2020/5/20,208.78,2.353%,5.341281066,0.023259116,0.019471891,0.309106694,,,
2020/5/21,208.91,0.062%,5.341903537,0.000622471,0.021783029,0.34579486,,,
2020/5/22,206.03,-1.379%,5.328021789,-0.013881748,0.026217443,0.416189008,,,
2020/5/26,210.21,2.029%,5.348107031,0.020085242,0.015386634,0.244255239,,,
2020/5/27,204.05,-2.930%,5.318365062,-0.029741969,0.022483633,0.356916608,,,
2020/5/28,205.92,0.916%,5.327487744,0.009122682,0.019533716,0.310088129,,,
2020/5/29,213.35,3.608%,5.36293401,0.035446266,0.026133836,0.414861784,,,
2020/6/1,213.96,0.286%,5.365789082,0.002855072,0.024241187,0.384816908,,,
2020/6/2,219.74,2.701%,5.392445029,0.026655948,0.0252476,0.400793221,,,
2020/6/3,220.44,0.319%,5.395625549,0.00318052,0.014787082,0.234737652,,,
2020/6/4,221.52,0.490%,5.400512879,0.00488733,0.015350866,0.243687446,,,
2020/6/5,230.79,4.185%,5.441508206,0.040995327,0.017309886,0.274785927,,,
2020/6/8,226.83,-1.716%,5.424200838,-0.017307368,0.022595998,0.358700341,,,
2020/6/9,229.66,1.248%,5.436599954,0.012399116,0.021082992,0.334682116,,,
2020/6/10,232.66,1.306%,5.44957816,0.012978206,0.02088087,0.331473532,,,
2020/6/11,220.57,-5.196%,5.396215105,-0.053363056,0.035868703,0.569398,,,
2020/6/12,220.27,-0.136%,5.394854067,-0.001361038,0.027549334,0.437332123,,,
2020/6/15,223.11,1.289%,5.407664923,0.012810857,0.028640316,0.454650921,,,
2020/6/16,228.4,2.371%,5.431098478,0.023433554,0.030516791,0.484439045,,,
2020/6/17,227.73,-0.293%,5.428160717,-0.002937761,0.029494096,0.468204253,,,
2020/6/18,230.85,1.370%,5.441768149,0.013607432,0.01111169,0.176392613,,,
2020/6/19,234.1,1.408%,5.455748374,0.013980226,0.009498231,0.150779736,,,
2020/6/22,237.41,1.414%,5.469788604,0.01404023,0.009534523,0.151355865,,,
2020/6/23,236.34,-0.451%,5.465271446,-0.004517158,0.009659371,0.153337757,,,
2020/6/24,226.48,-4.172%,5.422656641,-0.042614805,0.02453622,0.389500417,,,
2020/6/25,227.93,0.640%,5.429038564,0.006381923,0.023650167,0.375434762,,,
2020/6/26,227.07,-0.377%,5.42525834,-0.003780224,0.02180966,0.346217613,,,
2020/6/29,232.21,2.264%,5.447642135,0.022383795,0.023949877,0.380192511,,,
2020/6/30,231.8,-0.177%,5.445874931,-0.001767204,0.023978913,0.380653436,,,
2020/7/1,233.59,0.772%,5.453567442,0.007692511,0.01033508,0.164064309,,,
2020/7/2,237.89,1.841%,5.471808382,0.01824094,0.011667289,0.185212471,,,
2020/7/6,239.04,0.483%,5.476630902,0.00482252,0.009893086,0.157047865,,,
2020/7/7,240,0.402%,5.480638923,0.004008021,0.007358549,0.116813338,,,
2020/7/8,241.38,0.575%,5.486372455,0.005733532,0.005832903,0.092594471,,,
2020/7/9,237.36,-1.665%,5.469577976,-0.016794479,0.012606678,0.200124807,,,
2020/7/10,241.73,1.841%,5.487821401,0.018243425,0.012607419,0.200136571,,,
2020/7/13,240.94,-0.327%,5.48454794,-0.003273461,0.012864625,0.204219598,,,
2020/7/14,240.98,0.017%,5.484713942,0.000166003,0.012798168,0.203164619,,,
2020/7/15,243.8,1.170%,5.496348217,0.011634275,0.013611331,0.216073187,,,
2020/7/16,241.58,-0.911%,5.487200681,-0.009147536,0.011185789,0.177568888,,,
2020/7/17,240.56,-0.422%,5.482969539,-0.004231142,0.007793769,0.12372224,,,
2020/7/20,241.33,0.320%,5.486165291,0.003195753,0.007852604,0.124656222,,,
2020/7/21,247.22,2.441%,5.510278628,0.024113337,0.013208819,0.209683493,,,
2020/7/22,246.93,-0.117%,5.509104896,-0.001173733,0.012865428,0.204232333,,,
2020/7/23,245.23,-0.688%,5.502196546,-0.00690835,0.012386446,0.196628735,,,
2020/7/24,245.63,0.163%,5.503826339,0.001629793,0.011794319,0.187229004,,,
2020/7/27,246.36,0.297%,5.506793881,0.002967542,0.011799478,0.187310912,,,
2020/7/28,245.62,-0.300%,5.503785626,-0.003008255,0.003910986,0.062084985,,,
2020/7/29,247.34,0.700%,5.510763908,0.006978282,0.005394057,0.085627993,,,
2020/7/30,241.68,-2.288%,5.487614537,-0.023149371,0.011859331,0.188261046,,,
2020/7/31,242.8,0.463%,5.492238059,0.004623522,0.012216434,0.193929875,,,
2020/8/3,247.75,2.039%,5.512420173,0.020182114,0.015937401,0.252998404,,,
2020/8/4,250.73,1.203%,5.524376663,0.01195649,0.016366459,0.259809489,,,
2020/8/5,254.11,1.348%,5.537767244,0.013390581,0.016889474,0.268112091,,,
2020/8/6,253.41,-0.275%,5.53500873,-0.002758514,0.008793854,0.139598106,,,
2020/8/7,249.87,-1.397%,5.520940783,-0.014067948,0.013877413,0.220297096,,,
2020/8/10,252.76,1.157%,5.532440422,0.011499639,0.012040157,0.191131563,,,
2020/8/11,250.67,-0.827%,5.524137333,-0.008303089,0.012103675,0.192139877,,,
2020/8/12,254.66,1.592%,5.539929322,0.015791989,0.012797964,0.203161382,,,
2020/8/13,253.1,-0.613%,5.533784668,-0.006144655,0.013095173,0.20787942,,,
2020/8/14,253.23,0.051%,5.534298167,0.000513499,0.010640799,0.16891745,,,
2020/8/17,257.06,1.512%,5.549309521,0.015011354,0.011453996,0.181826553,,,
2020/8/18,258.76,0.661%,5.555900991,0.00659147,0.009412885,0.149424917,,,
2020/8/19,258.47,-0.112%,5.554779633,-0.001121358,0.00812342,0.12895529,,,
2020/8/20,256.2,-0.878%,5.545958389,-0.008821244,0.008923057,0.141649141,,,
2020/8/21,253.46,-1.069%,5.53520602,-0.01075237,0.010762303,0.170846258,,,
2020/8/24,256.3,1.120%,5.546348633,0.011142614,0.009493908,0.150711125,,,
2020/8/25,258.68,0.929%,5.555591777,0.009243143,0.010053105,0.159588089,,,
2020/8/26,258.77,0.035%,5.555939636,0.00034786,0.010035851,0.159314195,,,
2020/8/27,256.86,-0.738%,5.548531189,-0.007408447,0.009732539,0.154499259,,,
2020/8/28,258.26,0.545%,5.553966829,0.00543564,0.007479175,0.118728217,,,
2020/8/31,256.28,-0.767%,5.546270597,-0.007696233,0.007569986,0.120169802,,,
2020/9/1,257.11,0.324%,5.549504009,0.003233412,0.00605861,0.096177459,,,
2020/9/2,251.38,-2.229%,5.526965738,-0.02253827,0.011115243,0.176449011,,,
2020/9/3,248.98,-0.955%,5.517372572,-0.009593167,0.011236811,0.178378851,,,
2020/9/4,244.98,-1.607%,5.501176575,-0.016195997,0.009677778,0.153629965,,,
2020/9/8,233.25,-4.788%,5.45211084,-0.049065735,0.019410063,0.308125192,,,
2020/9/9,238.57,2.281%,5.474662768,0.022551929,0.025778413,0.409219625,,,
2020/9/10,236.21,-0.989%,5.46472124,-0.009941528,0.0254673,0.404280853,,,
2020/9/11,236.57,0.152%,5.466244147,0.001522907,0.02625203,0.41673805,,,
2020/9/14,237.72,0.486%,5.47109351,0.004849363,0.026738115,0.424454421,,,
2020/9/15,240.76,1.279%,5.483800587,0.012707076,0.012184835,0.193428259,,,
2020/9/16,246.82,2.517%,5.508659326,0.024858739,0.012970573,0.205901467,,,
2020/9/17,249.91,1.252%,5.521100853,0.012441527,0.009004467,0.142941485,,,
2020/9/18,250.6,0.276%,5.523858042,0.002757189,0.008681367,0.137812429,,,
2020/9/21,242.21,-3.348%,5.489805118,-0.034052924,0.022535512,0.35774016,,,
2020/9/22,242.46,0.103%,5.490836748,0.00103163,0.021972227,0.348798286,,,
2020/9/23,242.51,0.021%,5.491042947,0.000206198,0.017755525,0.281860228,,,
2020/9/24,243.6,0.449%,5.495527536,0.004484589,0.016260559,0.258128374,,,
2020/9/25,243.37,-0.094%,5.494582919,-0.000944617,0.015892653,0.252288046,,,
2020/9/28,245.77,0.986%,5.504396139,0.00981322,0.004354031,0.069118094,,,
2020/9/29,240.23,-2.254%,5.481596798,-0.022799341,0.012450706,0.197648825,,,
2020/9/30,243.08,1.186%,5.493390607,0.01179381,0.013920351,0.220978729,,,
2020/10/1,236.74,-2.608%,5.466962493,-0.026428115,0.017967668,0.285227891,,,
2020/10/2,231.14,-2.365%,5.443023588,-0.023938905,0.019332917,0.30690054,,,
2020/10/5,240.32,3.972%,5.481971369,0.038947781,0.028925663,0.459180664,,,
2020/10/6,245.33,2.085%,5.502604243,0.020632874,0.028570058,0.453535618,,,
2020/10/7,243.8,-0.624%,5.496348217,-0.006256026,0.028511182,0.452600979,,,
2020/10/8,249.7,2.420%,5.520260197,0.02391198,0.025290848,0.401479762,,,
2020/10/9,250.42,0.288%,5.523139508,0.002879311,0.017875571,0.283765886,,,
2020/10/12,247.07,-1.338%,5.509671697,-0.013467811,0.016377171,0.259979526,,,
2020/10/13,249.24,0.878%,5.518416288,0.00874459,0.014379297,0.228264264,,,
2020/10/14,252.21,1.192%,5.530262074,0.011845786,0.013676766,0.217111933,,,
2020/10/15,251.95,-0.103%,5.529230655,-0.001031419,0.009892331,0.157035891,,,
2020/10/16,251.55,-0.159%,5.527641777,-0.001588878,0.009971293,0.158289365,,,
2020/10/19,250.97,-0.231%,5.52533341,-0.002308367,0.006645479,0.105493712,,,
2020/10/20,253.35,0.948%,5.534771932,0.009438522,0.006797497,0.107906913,,,
2020/10/21,248.58,-1.883%,5.515764725,-0.019007207,0.01021325,0.162130315,,,
2020/10/22,250.31,0.696%,5.52270015,0.006935424,0.011155529,0.177088531,,,
2020/10/23,247.02,-1.314%,5.509469305,-0.013230845,0.012377356,0.196484436,,,
2020/10/26,241.82,-2.105%,5.488193648,-0.021275657,0.014579919,0.23144904,,,
2020/10/27,246.05,1.749%,5.505534767,0.01734112,0.017079483,0.271128384,,,
2020/10/28,237.11,-3.633%,5.468524168,-0.037010599,0.021794344,0.345974489,,,
2020/10/29,232.06,-2.130%,5.446995959,-0.02152821,0.020096309,0.319019021,,,
2020/10/30,231.71,-0.151%,5.44548659,-0.001509369,0.021036497,0.333944042,,,
2020/11/2,235.29,1.545%,5.460818796,0.015332206,0.023566082,0.374099955,,,
2020/11/3,238.47,1.352%,5.474243516,0.01342472,0.022666041,0.359812242,,,
2020/11/4,243.99,2.315%,5.497127241,0.022883725,0.017614478,0.279621172,,,
2020/11/5,243.3,-0.283%,5.49429525,-0.002831991,0.011200651,0.177804817,,,
2020/11/6,238.33,-2.043%,5.473656268,-0.020638982,0.017423017,0.276581823,,,
2020/11/9,248.59,4.305%,5.515804953,0.042148685,0.024029627,0.381458501,,,
2020/11/10,254.27,2.285%,5.538396695,0.022591742,0.024603988,0.390576207,,,
2020/11/11,255.21,0.370%,5.542086736,0.003690041,0.024136235,0.383150852,,,
2020/11/12,254.3,-0.357%,5.538514672,-0.003572063,0.024228963,0.384622863,,,
2020/11/13,250.96,-1.313%,5.525293564,-0.013221109,0.022106504,0.350929876,,,
2020/11/16,254.49,1.407%,5.539261542,0.013967979,0.014112252,0.224025058,,,
2020/11/17,254.64,0.059%,5.539850783,0.00058924,0.009952418,0.15798974,,,
2020/11/18,256.76,0.833%,5.548141796,0.008291013,0.010540602,0.167326863,,,
2020/11/19,255.58,-0.460%,5.543535472,-0.004606324,0.010667319,0.16933844,,,
2020/11/20,258.83,1.272%,5.556171476,0.012636003,0.007974808,0.126596153,,,
2020/11/23,261.14,0.892%,5.565056662,0.008885186,0.00699721,0.111077271,,,
2020/11/24,268.8,2.933%,5.593967609,0.028910947,0.012027998,0.190938545,,,
2020/11/25,271.73,1.090%,5.604808926,0.010841318,0.011947569,0.189661779,,,
2020/11/27,271.25,-0.177%,5.603040905,-0.001768021,0.011033344,0.175148906,,,
2020/11/30,270.43,-0.302%,5.600013285,-0.00302762,0.012847131,0.203941879,,,
2020/12/1,269.16,-0.470%,5.595305998,-0.004707286,0.014184705,0.225175217,,,
2020/12/2,271.36,0.817%,5.603446353,0.008140354,0.007076036,0.11232859,,,
2020/12/3,271.86,0.184%,5.605287228,0.001840875,0.005100475,0.080967524,,,
2020/12/4,274.63,1.019%,5.615424737,0.010137509,0.006577926,0.104421341,,,
2020/12/7,272.64,-0.725%,5.608152244,-0.007272494,0.007652164,0.121474339,,,
2020/12/8,272.53,-0.040%,5.6077487,-0.000403544,0.006973362,0.110698696,,,
2020/12/9,272.79,0.095%,5.608702268,0.000953569,0.006216798,0.098688602,,,
2020/12/10,279.57,2.485%,5.633252708,0.02455044,0.012278445,0.194914278,,,
2020/12/11,278.11,-0.522%,5.628016719,-0.00523599,0.012770957,0.202732661,,,
2020/12/14,279.85,0.626%,5.634253745,0.006237026,0.011552647,0.183392593,,,
2020/12/15,282.4,0.911%,5.643324506,0.00907076,0.01117028,0.177322692,,,
2020/12/16,283.8,0.496%,5.648269765,0.004945259,0.010754733,0.170726092,,,
2020/12/17,286.93,1.103%,5.659238284,0.010968519,0.00629104,0.099867168,,,
2020/12/18,289.95,1.053%,5.669708494,0.010470211,0.002642332,0.041945717,,,
2020/12/21,283.72,-2.149%,5.647987836,-0.021720658,0.013881012,0.220354228,,,
2020/12/22,280.09,-1.279%,5.63511098,-0.012876856,0.014819728,0.235255884,,,
2020/12/23,284.4,1.539%,5.650381698,0.015270718,0.016581894,0.263229415,,,
2020/12/24,284.27,-0.046%,5.649924491,-0.000457207,0.015518378,0.246346615,,,
2020/12/28,281.72,-0.897%,5.64091367,-0.009010821,0.014021152,0.222578883,,,
2020/12/29,283.28,0.554%,5.646435808,0.005522138,0.011296287,0.179323002,,,
2020/12/30,284.89,0.568%,5.652103141,0.005667333,0.008936788,0.141867112,,,
2020/12/31,285.18,0.102%,5.65312056,0.001017419,0.005990648,0.095098594,,,
2021/1/4,284.11,-0.375%,5.649361487,-0.003759073,0.006302974,0.100056615,,,
2021/1/5,294.48,3.650%,5.685211089,0.035849602,0.015576586,0.247270638,,,
2021/1/6,296.6,0.720%,5.69238443,0.007173341,0.015505483,0.246141915,,,
2021/1/7,297.93,0.448%,5.69685856,0.00447413,0.015582241,0.2473604,,,
2021/1/8,301.63,1.242%,5.709201101,0.012342541,0.014951021,0.237340105,,,
2021/1/11,300.39,-0.411%,5.70508163,-0.00411947,0.015041859,0.23878211,,,
2021/1/12,304.81,1.471%,5.719688632,0.014607001,0.007355394,0.116763267,,,
2021/1/13,303.83,-0.322%,5.716468334,-0.003220297,0.008617629,0.136800615,,,
2021/1/14,305.49,0.546%,5.721917045,0.00544871,0.008618963,0.13682179,,,
2021/1/15,300.33,-1.689%,5.70488187,-0.017035175,0.011798933,0.18730226,,,
2021/1/19,301.84,0.503%,5.709897076,0.005015206,0.011875763,0.188521897,,,
2021/1/20,303.6,0.583%,5.715711046,0.00581397,0.00982403,0.155951635,,,
2021/1/21,303.07,-0.175%,5.713963802,-0.001747244,0.009754979,0.154855495,,,
2021/1/22,299.74,-1.099%,5.702915432,-0.01104837,0.010025702,0.159153082,,,
2021/1/25,302.1,0.787%,5.710758088,0.007842656,0.007724557,0.122623543,,,
2021/1/26,302.28,0.060%,5.71135374,0.000595652,0.007422251,0.117824588,,,
2021/1/27,302.04,-0.079%,5.710559459,-0.000794281,0.006751009,0.10716895,,,
2021/1/28,300.22,-0.603%,5.704515539,-0.00604392,0.007128016,0.113153745,,,
2021/1/29,299.18,-0.346%,5.701045399,-0.00347014,0.005252722,0.083384384,,,
2021/2/1,305.73,2.189%,5.72270236,0.021656961,0.011068506,0.175707093,,,
2021/2/2,309.55,1.249%,5.73511963,0.01241727,0.011826356,0.187737578,,,
2021/2/3,313.21,1.182%,5.746873892,0.011754262,0.011685444,0.185500681,,,
2021/2/4,314.77,0.498%,5.751842213,0.004968321,0.009355994,0.148521801,,,
2021/2/5,317.9,0.994%,5.761736868,0.009894655,0.006067799,0.096323326,,,
2021/2/8,323.2,1.667%,5.778271327,0.016534459,0.004205532,0.066760748,,,
2021/2/9,325.31,0.653%,5.784778574,0.006507247,0.004562936,0.07243436,,,
2021/2/10,327.7,0.735%,5.792098556,0.007319982,0.004551074,0.072246057,,,
2021/2/11,326.06,-0.500%,5.787081414,-0.005017142,0.007810736,0.123991589,,,
2021/2/12,330.75,1.438%,5.801362803,0.014281389,0.008432105,0.133855518,,,
2021/2/16,334.79,1.221%,5.81350347,0.012140667,0.007486508,0.11884463,,,
2021/2/17,338.41,1.081%,5.824258178,0.010754709,0.007649243,0.121427961,,,
2021/2/18,337.58,-0.245%,5.821802519,-0.002455659,0.008968758,0.142374627,,,
